date,class,counts
2019-07-07T05:00:00Z,square unknown,35548
2019-07-07T05:00:00Z,Strobilidium,13
2019-07-07T05:00:00Z,Strombidium morphotype2,110
2019-07-07T05:00:00Z,Thalassionema,689
2019-07-07T05:00:00Z,Thalassiosira,16
2019-07-07T05:00:00Z,Tintinnina,5
2019-07-07T05:00:00Z,unclassified,168906
2019-07-07T05:00:00Z,unknown1,94
2019-07-07T05:00:00Z,unknown2,14586
2019-07-07T05:00:00Z,zooplankton,15
2019-07-14T05:00:00Z,Akashiwo,1
2019-07-14T05:00:00Z,Asterionella glacialis,110
2019-07-14T05:00:00Z,Bacillaria,13
2019-07-14T05:00:00Z,bad,5
2019-07-14T05:00:00Z,bead,4152
2019-07-14T05:00:00Z,Cerataulina bergonii,1255
2019-07-14T05:00:00Z,Ceratium,1
2019-07-14T05:00:00Z,Ciliophora,1094
2019-07-14T05:00:00Z,Corethron hystrix,312
2019-07-14T05:00:00Z,Cryptophyta,3162
2019-07-14T05:00:00Z,Cylindrotheca,536
2019-07-14T05:00:00Z,detritus,1258
2019-07-14T05:00:00Z,Dictyocha,7
2019-07-14T05:00:00Z,Dinobryon,2982
2019-07-14T05:00:00Z,Dinophysis,17
2019-07-14T05:00:00Z,Ditylum brightwellii,120
2019-07-14T05:00:00Z,Eucampia,547
2019-07-14T05:00:00Z,Eucampia striata,80
2019-07-14T05:00:00Z,group chaetoceros curly,2367
2019-07-14T05:00:00Z,group chaetoceros single cell,28471
2019-07-14T05:00:00Z,group chaetoceros straight,20071
2019-07-14T05:00:00Z,group pennate,6883
2019-07-14T05:00:00Z,Guinardia blavyana var. blavyana,1005
2019-07-14T05:00:00Z,Gyrodinium,13
2019-07-14T05:00:00Z,Helicopsis,3
2019-07-14T05:00:00Z,Heterocapsa rotundata,3279
2019-07-14T05:00:00Z,Leptocylindrus,7083
2019-07-14T05:00:00Z,Licmophora,271
2019-07-14T05:00:00Z,Mesodinium,16
2019-07-14T05:00:00Z,Paralia sulcata,8
2019-07-14T05:00:00Z,Pleurosigma,11
2019-07-14T05:00:00Z,Polykrikos,1
2019-07-14T05:00:00Z,Prorocentrum,44
2019-07-14T05:00:00Z,Protoperidinium,3
2019-07-14T05:00:00Z,Protozoa,3753
2019-07-14T05:00:00Z,Pseudo-nitzschia,149
2019-07-14T05:00:00Z,Pyramimonas longicauda,3548
2019-07-14T05:00:00Z,Rhizosolenia,11
2019-07-14T05:00:00Z,Rhizosolenia delicatula,23
2019-07-14T05:00:00Z,Skeletonema,14407
2019-07-14T05:00:00Z,square unknown,36709
2019-07-14T05:00:00Z,Strombidium morphotype2,83
2019-07-14T05:00:00Z,Thalassionema,257
2019-07-14T05:00:00Z,Thalassiosira,10
2019-07-14T05:00:00Z,Tintinnina,3
2019-07-14T05:00:00Z,unclassified,158747
2019-07-14T05:00:00Z,unknown1,111
2019-07-14T05:00:00Z,unknown2,20076
2019-07-14T05:00:00Z,zooplankton,8
2019-07-28T05:00:00Z,Akashiwo,6
2019-07-28T05:00:00Z,Asterionella glacialis,189
2019-07-28T05:00:00Z,Bacillaria,54
2019-07-28T05:00:00Z,bad,32
2019-07-28T05:00:00Z,bead,3843
2019-07-28T05:00:00Z,Cerataulina bergonii,2370
2019-07-28T05:00:00Z,Ceratium,7
2019-07-28T05:00:00Z,Chrysochromulina lanceolata,35
2019-07-28T05:00:00Z,Ciliophora,2744
2019-07-28T05:00:00Z,Corethron hystrix,777
2019-07-28T05:00:00Z,Coscinodiscus,8
2019-07-28T05:00:00Z,Cryptophyta,26113
2019-07-28T05:00:00Z,Cylindrotheca,15154
2019-07-28T05:00:00Z,detritus,3086
2019-07-28T05:00:00Z,Dictyocha,14
2019-07-28T05:00:00Z,Dinobryon,7445
2019-07-28T05:00:00Z,Dinophysis,944
2019-07-28T05:00:00Z,Ditylum brightwellii,4304
2019-07-28T05:00:00Z,Eucampia,2900
2019-07-28T05:00:00Z,Eucampia striata,348
2019-07-28T05:00:00Z,group chaetoceros curly,6005
2019-07-28T05:00:00Z,group chaetoceros single cell,31617
2019-07-28T05:00:00Z,group chaetoceros straight,8714
2019-07-28T05:00:00Z,group pennate,10869
2019-07-28T05:00:00Z,Guinardia blavyana var. blavyana,317
2019-07-28T05:00:00Z,Gyrodinium,39
2019-07-28T05:00:00Z,Helicopsis,14
2019-07-28T05:00:00Z,Heterocapsa rotundata,5645
2019-07-28T05:00:00Z,Leptocylindrus,9176
2019-07-28T05:00:00Z,Licmophora,1676
2019-07-28T05:00:00Z,Mesodinium,274
2019-07-28T05:00:00Z,Odontella,6
2019-07-28T05:00:00Z,Odontella mobiliensis,10
2019-07-28T05:00:00Z,Paralia sulcata,22
2019-07-28T05:00:00Z,Pleurosigma,142
2019-07-28T05:00:00Z,pollen,2
2019-07-28T05:00:00Z,Polykrikos,6
2019-07-28T05:00:00Z,Prorocentrum,443
2019-07-28T05:00:00Z,Protoperidinium,8
2019-07-28T05:00:00Z,Protozoa,9606
2019-07-28T05:00:00Z,Pseudo-nitzschia,3911
2019-07-28T05:00:00Z,Pyramimonas longicauda,4816
2019-07-28T05:00:00Z,Rhizosolenia,174
2019-07-28T05:00:00Z,Rhizosolenia delicatula,169
2019-07-28T05:00:00Z,Skeletonema,3794
2019-07-28T05:00:00Z,square unknown,54257
2019-07-28T05:00:00Z,Strobilidium,3
2019-07-28T05:00:00Z,Strombidium morphotype2,135
2019-07-28T05:00:00Z,Thalassionema,2337
2019-07-28T05:00:00Z,Thalassiosira,52
2019-07-28T05:00:00Z,Tintinnina,4
2019-07-28T05:00:00Z,unclassified,189668
2019-07-28T05:00:00Z,unknown1,99
2019-07-28T05:00:00Z,unknown2,22492
2019-07-28T05:00:00Z,zooplankton,68
2019-08-04T05:00:00Z,Akashiwo,1
2019-08-04T05:00:00Z,Asterionella glacialis,240
2019-08-04T05:00:00Z,Bacillaria,26
2019-08-04T05:00:00Z,bad,22
2019-08-04T05:00:00Z,bead,6628
2019-08-04T05:00:00Z,Cerataulina bergonii,2186
2019-08-04T05:00:00Z,Ceratium,5
2019-08-04T05:00:00Z,Chrysochromulina lanceolata,9
2019-08-04T05:00:00Z,Ciliophora,1675
2019-08-04T05:00:00Z,Corethron hystrix,262
2019-08-04T05:00:00Z,Coscinodiscus,8
2019-08-04T05:00:00Z,Cryptophyta,5826
2019-08-04T05:00:00Z,Cylindrotheca,30988
2019-08-04T05:00:00Z,detritus,2301
2019-08-04T05:00:00Z,Dictyocha,15
2019-08-04T05:00:00Z,Dinobryon,4567
2019-08-04T05:00:00Z,Dinophysis,346
2019-08-04T05:00:00Z,Ditylum brightwellii,6580
2019-08-04T05:00:00Z,Eucampia,1028
2019-08-04T05:00:00Z,Eucampia striata,200
2019-08-04T05:00:00Z,group chaetoceros curly,5851
2019-08-04T05:00:00Z,group chaetoceros single cell,30341
2019-08-04T05:00:00Z,group chaetoceros straight,15611
2019-08-04T05:00:00Z,group pennate,9756
2019-08-04T05:00:00Z,Guinardia blavyana var. blavyana,397
2019-08-04T05:00:00Z,Gyrodinium,21
2019-08-04T05:00:00Z,Helicopsis,13
2019-08-04T05:00:00Z,Heterocapsa rotundata,2222
2019-08-04T05:00:00Z,Laboea strobila,1
2019-08-04T05:00:00Z,Leptocylindrus,24289
2019-08-04T05:00:00Z,Licmophora,726
2019-08-04T05:00:00Z,Margalefidinium,1
2019-08-04T05:00:00Z,Mesodinium,170
2019-08-04T05:00:00Z,Odontella,3
2019-08-04T05:00:00Z,Odontella mobiliensis,16
2019-08-04T05:00:00Z,Paralia sulcata,11
2019-08-04T05:00:00Z,Pleurosigma,117
2019-08-04T05:00:00Z,pollen,1
2019-08-04T05:00:00Z,Polykrikos,3
2019-08-04T05:00:00Z,Prorocentrum,295
2019-08-04T05:00:00Z,Protoperidinium,11
2019-08-04T05:00:00Z,Protozoa,14763
2019-08-04T05:00:00Z,Pseudo-nitzschia,5704
2019-08-04T05:00:00Z,Pyramimonas longicauda,2868
2019-08-04T05:00:00Z,Rhizosolenia,117
2019-08-04T05:00:00Z,Rhizosolenia delicatula,172
2019-08-04T05:00:00Z,Skeletonema,6248
2019-08-04T05:00:00Z,square unknown,87814
2019-08-04T05:00:00Z,Strobilidium,6
2019-08-04T05:00:00Z,Strombidium morphotype2,113
2019-08-04T05:00:00Z,Thalassionema,3358
2019-08-04T05:00:00Z,Thalassiosira,101
2019-08-04T05:00:00Z,Tintinnina,2
2019-08-04T05:00:00Z,unclassified,163357
2019-08-04T05:00:00Z,unknown1,41
2019-08-04T05:00:00Z,unknown2,26966
2019-08-04T05:00:00Z,zooplankton,27
2019-08-11T05:00:00Z,Akashiwo,182
2019-08-11T05:00:00Z,Asterionella glacialis,65
2019-08-11T05:00:00Z,Bacillaria,45
2019-08-11T05:00:00Z,bad,1
2019-08-11T05:00:00Z,bead,26824
2019-08-11T05:00:00Z,Cerataulina bergonii,682
2019-08-11T05:00:00Z,Ceratium,15
2019-08-11T05:00:00Z,Chrysochromulina lanceolata,20
2019-08-11T05:00:00Z,Ciliophora,2499
2019-08-11T05:00:00Z,Corethron hystrix,240
2019-08-11T05:00:00Z,Coscinodiscus,8
2019-08-11T05:00:00Z,Cryptophyta,43427
2019-08-11T05:00:00Z,Cylindrotheca,12747
2019-08-11T05:00:00Z,detritus,1832
2019-08-11T05:00:00Z,Dictyocha,13
2019-08-11T05:00:00Z,Dinobryon,2776
2019-08-11T05:00:00Z,Dinophysis,435
2019-08-11T05:00:00Z,Ditylum brightwellii,4375
2019-08-11T05:00:00Z,Eucampia,807
2019-08-11T05:00:00Z,Eucampia striata,59
2019-08-11T05:00:00Z,group chaetoceros curly,693
2019-08-11T05:00:00Z,group chaetoceros single cell,15974
2019-08-11T05:00:00Z,group chaetoceros straight,5848
2019-08-11T05:00:00Z,group pennate,14565
2019-08-11T05:00:00Z,Guinardia blavyana var. blavyana,135
2019-08-11T05:00:00Z,Gyrodinium,99
2019-08-11T05:00:00Z,Helicopsis,13
2019-08-11T05:00:00Z,Heterocapsa rotundata,22338
2019-08-11T05:00:00Z,Laboea strobila,1
2019-08-11T05:00:00Z,Leptocylindrus,5455
2019-08-11T05:00:00Z,Licmophora,4739
2019-08-11T05:00:00Z,Margalefidinium,24
2019-08-11T05:00:00Z,Mesodinium,341
2019-08-11T05:00:00Z,Odontella,5
2019-08-11T05:00:00Z,Odontella mobiliensis,6
2019-08-11T05:00:00Z,Paralia sulcata,99
2019-08-11T05:00:00Z,Pleurosigma,85
2019-08-11T05:00:00Z,pollen,4
2019-08-11T05:00:00Z,Polykrikos,49
2019-08-11T05:00:00Z,Prorocentrum,1654
2019-08-11T05:00:00Z,Protoperidinium,24
2019-08-11T05:00:00Z,Protozoa,110500
2019-08-11T05:00:00Z,Pseudo-nitzschia,1695
2019-08-11T05:00:00Z,Pyramimonas longicauda,7946
2019-08-11T05:00:00Z,Rhizosolenia,28
2019-08-11T05:00:00Z,Rhizosolenia delicatula,115
2019-08-11T05:00:00Z,Skeletonema,4048
2019-08-11T05:00:00Z,square unknown,94248
2019-08-11T05:00:00Z,Strobilidium,11
2019-08-11T05:00:00Z,Strombidium morphotype2,148
2019-08-11T05:00:00Z,Thalassionema,9245
2019-08-11T05:00:00Z,Thalassiosira,22
2019-08-11T05:00:00Z,Tintinnina,28
2019-08-11T05:00:00Z,unclassified,215686
2019-08-11T05:00:00Z,unknown1,24
2019-08-11T05:00:00Z,unknown2,33866
2019-08-11T05:00:00Z,zooplankton,56
2019-08-18T05:00:00Z,Akashiwo,1923
2019-08-18T05:00:00Z,Asterionella glacialis,139
2019-08-18T05:00:00Z,Bacillaria,80
2019-08-18T05:00:00Z,bad,6
2019-08-18T05:00:00Z,bead,42974
2019-08-18T05:00:00Z,Cerataulina bergonii,2047
2019-08-18T05:00:00Z,Ceratium,60
2019-08-18T05:00:00Z,Chrysochromulina lanceolata,46
2019-08-18T05:00:00Z,Ciliophora,6759
2019-08-18T05:00:00Z,Corethron hystrix,1909
2019-08-18T05:00:00Z,Coscinodiscus,27
2019-08-18T05:00:00Z,Cryptophyta,119505
2019-08-18T05:00:00Z,Cylindrotheca,27848
2019-08-18T05:00:00Z,detritus,3419
2019-08-18T05:00:00Z,Dictyocha,42
2019-08-18T05:00:00Z,Dinobryon,12141
2019-08-18T05:00:00Z,Dinophysis,700
2019-08-18T05:00:00Z,Ditylum brightwellii,2553
2019-08-18T05:00:00Z,Eucampia,2442
2019-08-18T05:00:00Z,Eucampia striata,151
2019-08-18T05:00:00Z,group chaetoceros curly,2752
2019-08-18T05:00:00Z,group chaetoceros single cell,35425
2019-08-18T05:00:00Z,group chaetoceros straight,23822
2019-08-18T05:00:00Z,group pennate,69273
2019-08-18T05:00:00Z,Guinardia blavyana var. blavyana,1075
2019-08-18T05:00:00Z,Gyrodinium,273
2019-08-18T05:00:00Z,Helicopsis,19
2019-08-18T05:00:00Z,Heterocapsa rotundata,51140
2019-08-18T05:00:00Z,Laboea strobila,1
2019-08-18T05:00:00Z,Leptocylindrus,19262
2019-08-18T05:00:00Z,Licmophora,31036
2019-08-18T05:00:00Z,Margalefidinium,166
2019-08-18T05:00:00Z,Mesodinium,535
2019-08-18T05:00:00Z,Odontella,5
2019-08-18T05:00:00Z,Odontella mobiliensis,7
2019-08-18T05:00:00Z,Paralia sulcata,181
2019-08-18T05:00:00Z,Pleurosigma,202
2019-08-18T05:00:00Z,pollen,34
2019-08-18T05:00:00Z,Polykrikos,62
2019-08-18T05:00:00Z,Prorocentrum,3726
2019-08-18T05:00:00Z,Protoperidinium,52
2019-08-18T05:00:00Z,Protozoa,125905
2019-08-18T05:00:00Z,Pseudo-nitzschia,2611
2019-08-18T05:00:00Z,Pyramimonas longicauda,14851
2019-08-18T05:00:00Z,Rhizosolenia,38
2019-08-18T05:00:00Z,Rhizosolenia delicatula,370
2019-08-18T05:00:00Z,Skeletonema,33145
2019-08-18T05:00:00Z,square unknown,145723
2019-08-18T05:00:00Z,Strobilidium,23
2019-08-18T05:00:00Z,Strombidium morphotype2,294
2019-08-18T05:00:00Z,Thalassionema,9501
2019-08-18T05:00:00Z,Thalassiosira,85
2019-08-18T05:00:00Z,Tintinnina,34
2019-08-18T05:00:00Z,unclassified,465696
2019-08-18T05:00:00Z,unknown1,51
2019-08-18T05:00:00Z,unknown2,69915
2019-08-18T05:00:00Z,zooplankton,104
2019-08-25T05:00:00Z,Akashiwo,8090
2019-08-25T05:00:00Z,Asterionella glacialis,130
2019-08-25T05:00:00Z,Bacillaria,22
2019-08-25T05:00:00Z,bad,7
2019-08-25T05:00:00Z,bead,58329
2019-08-25T05:00:00Z,bubble,1
2019-08-25T05:00:00Z,Cerataulina bergonii,951
2019-08-25T05:00:00Z,Ceratium,25
2019-08-25T05:00:00Z,Chrysochromulina lanceolata,17
2019-08-25T05:00:00Z,Ciliophora,5078
2019-08-25T05:00:00Z,Corethron hystrix,1324
2019-08-25T05:00:00Z,Coscinodiscus,16
2019-08-25T05:00:00Z,Cryptophyta,59157
2019-08-25T05:00:00Z,Cylindrotheca,26130
2019-08-25T05:00:00Z,detritus,2349
2019-08-25T05:00:00Z,Dictyocha,16
2019-08-25T05:00:00Z,Dinobryon,7193
2019-08-25T05:00:00Z,Dinophysis,518
2019-08-25T05:00:00Z,Ditylum brightwellii,669
2019-08-25T05:00:00Z,Eucampia,980
2019-08-25T05:00:00Z,Eucampia striata,42
2019-08-25T05:00:00Z,group chaetoceros curly,2841
2019-08-25T05:00:00Z,group chaetoceros single cell,18436
2019-08-25T05:00:00Z,group chaetoceros straight,16295
2019-08-25T05:00:00Z,group pennate,63589
2019-08-25T05:00:00Z,Guinardia blavyana var. blavyana,965
2019-08-25T05:00:00Z,Gyrodinium,233
2019-08-25T05:00:00Z,Helicopsis,7
2019-08-25T05:00:00Z,Heterocapsa rotundata,36797
2019-08-25T05:00:00Z,Laboea strobila,1
2019-08-25T05:00:00Z,Leptocylindrus,30640
2019-08-25T05:00:00Z,Licmophora,21866
2019-08-25T05:00:00Z,Margalefidinium,773
2019-08-25T05:00:00Z,Mesodinium,252
2019-08-25T05:00:00Z,Odontella,7
2019-08-25T05:00:00Z,Odontella mobiliensis,3
2019-08-25T05:00:00Z,Paralia sulcata,103
2019-08-25T05:00:00Z,Pleurosigma,96
2019-08-25T05:00:00Z,pollen,97
2019-08-25T05:00:00Z,Polykrikos,75
2019-08-25T05:00:00Z,Prorocentrum,3010
2019-08-25T05:00:00Z,Protoperidinium,40
2019-08-25T05:00:00Z,Protozoa,75185
2019-08-25T05:00:00Z,Pseudo-nitzschia,1194
2019-08-25T05:00:00Z,Pyramimonas longicauda,9067
2019-08-25T05:00:00Z,Rhizosolenia,12
2019-08-25T05:00:00Z,Rhizosolenia delicatula,136
2019-08-25T05:00:00Z,Skeletonema,21400
2019-08-25T05:00:00Z,square unknown,114464
2019-08-25T05:00:00Z,Strobilidium,23
2019-08-25T05:00:00Z,Strombidium morphotype2,175
2019-08-25T05:00:00Z,Thalassionema,3157
2019-08-25T05:00:00Z,Thalassiosira,95
2019-08-25T05:00:00Z,Tintinnina,17
2019-08-25T05:00:00Z,unclassified,330703
2019-08-25T05:00:00Z,unknown1,33
2019-08-25T05:00:00Z,unknown2,52247
2019-08-25T05:00:00Z,zooplankton,119
2019-09-08T05:00:00Z,Akashiwo,161
2019-09-08T05:00:00Z,Asterionella glacialis,493
2019-09-08T05:00:00Z,Bacillaria,69
2019-09-08T05:00:00Z,bad,59
2019-09-08T05:00:00Z,bead,26136
2019-09-08T05:00:00Z,bubble,1
2019-09-08T05:00:00Z,Cerataulina bergonii,6736
2019-09-08T05:00:00Z,Ceratium,3
2019-09-08T05:00:00Z,Chrysochromulina lanceolata,14
2019-09-08T05:00:00Z,Ciliophora,6721
2019-09-08T05:00:00Z,Corethron hystrix,1161
2019-09-08T05:00:00Z,Coscinodiscus,37
2019-09-08T05:00:00Z,Cryptophyta,27649
2019-09-08T05:00:00Z,Cylindrotheca,4753
2019-09-08T05:00:00Z,detritus,3558
2019-09-08T05:00:00Z,Dictyocha,100
2019-09-08T05:00:00Z,Dinobryon,1282
2019-09-08T05:00:00Z,Dinophysis,1066
2019-09-08T05:00:00Z,Ditylum brightwellii,2328
2019-09-08T05:00:00Z,Eucampia,2169
2019-09-08T05:00:00Z,Eucampia striata,179
2019-09-08T05:00:00Z,group chaetoceros curly,6013
2019-09-08T05:00:00Z,group chaetoceros single cell,9102
2019-09-08T05:00:00Z,group chaetoceros straight,8245
2019-09-08T05:00:00Z,group pennate,10850
2019-09-08T05:00:00Z,Guinardia blavyana var. blavyana,7158
2019-09-08T05:00:00Z,Gyrodinium,1281
2019-09-08T05:00:00Z,Helicopsis,6
2019-09-08T05:00:00Z,Heterocapsa rotundata,26690
2019-09-08T05:00:00Z,Laboea strobila,26
2019-09-08T05:00:00Z,Leptocylindrus,6810
2019-09-08T05:00:00Z,Licmophora,3121
2019-09-08T05:00:00Z,Margalefidinium,20
2019-09-08T05:00:00Z,Mesodinium,371
2019-09-08T05:00:00Z,Odontella,16
2019-09-08T05:00:00Z,Odontella mobiliensis,84
2019-09-08T05:00:00Z,Paralia sulcata,150
2019-09-08T05:00:00Z,Pleurosigma,348
2019-09-08T05:00:00Z,pollen,17
2019-09-08T05:00:00Z,Polykrikos,28
2019-09-08T05:00:00Z,Prorocentrum,1625
2019-09-08T05:00:00Z,Protoperidinium,123
2019-09-08T05:00:00Z,Protozoa,59271
2019-09-08T05:00:00Z,Pseudo-nitzschia,694
2019-09-08T05:00:00Z,Pyramimonas longicauda,9065
2019-09-08T05:00:00Z,Rhizosolenia,50
2019-09-08T05:00:00Z,Rhizosolenia delicatula,8009
2019-09-08T05:00:00Z,Skeletonema,45166
2019-09-08T05:00:00Z,square unknown,62159
2019-09-08T05:00:00Z,Strobilidium,79
2019-09-08T05:00:00Z,Strombidium morphotype2,654
2019-09-08T05:00:00Z,Thalassionema,394
2019-09-08T05:00:00Z,Thalassiosira,484
2019-09-08T05:00:00Z,Tintinnina,20
2019-09-08T05:00:00Z,unclassified,252204
2019-09-08T05:00:00Z,unknown1,40
2019-09-08T05:00:00Z,unknown2,26538
2019-09-08T05:00:00Z,zooplankton,134
2019-09-15T05:00:00Z,Akashiwo,107
2019-09-15T05:00:00Z,Asterionella glacialis,2307
2019-09-15T05:00:00Z,Bacillaria,94
2019-09-15T05:00:00Z,bad,63
2019-09-15T05:00:00Z,bead,23716
2019-09-15T05:00:00Z,bubble,1
2019-09-15T05:00:00Z,Cerataulina bergonii,60753
2019-09-15T05:00:00Z,Ceratium,10
2019-09-15T05:00:00Z,Chrysochromulina lanceolata,11
2019-09-15T05:00:00Z,Ciliophora,5909
2019-09-15T05:00:00Z,Corethron hystrix,3610
2019-09-15T05:00:00Z,Coscinodiscus,14
2019-09-15T05:00:00Z,Cryptophyta,22857
2019-09-15T05:00:00Z,Cylindrotheca,10657
2019-09-15T05:00:00Z,detritus,3087
2019-09-15T05:00:00Z,Dictyocha,63
2019-09-15T05:00:00Z,Dinobryon,3006
2019-09-15T05:00:00Z,Dinophysis,797
2019-09-15T05:00:00Z,Ditylum brightwellii,4340
2019-09-15T05:00:00Z,Eucampia,6426
2019-09-15T05:00:00Z,Eucampia striata,237
2019-09-15T05:00:00Z,group chaetoceros curly,16527
2019-09-15T05:00:00Z,group chaetoceros single cell,15397
2019-09-15T05:00:00Z,group chaetoceros straight,20206
2019-09-15T05:00:00Z,group pennate,16284
2019-09-15T05:00:00Z,Guinardia blavyana var. blavyana,26132
2019-09-15T05:00:00Z,Gyrodinium,384
2019-09-15T05:00:00Z,Helicopsis,20
2019-09-15T05:00:00Z,Heterocapsa rotundata,23406
2019-09-15T05:00:00Z,Laboea strobila,66
2019-09-15T05:00:00Z,Leptocylindrus,13217
2019-09-15T05:00:00Z,Licmophora,3521
2019-09-15T05:00:00Z,Margalefidinium,14
2019-09-15T05:00:00Z,Mesodinium,505
2019-09-15T05:00:00Z,Odontella,8
2019-09-15T05:00:00Z,Odontella mobiliensis,106
2019-09-15T05:00:00Z,Paralia sulcata,101
2019-09-15T05:00:00Z,Pleurosigma,422
2019-09-15T05:00:00Z,pollen,12
2019-09-15T05:00:00Z,Polykrikos,41
2019-09-15T05:00:00Z,Prorocentrum,1305
2019-09-15T05:00:00Z,Protoperidinium,95
2019-09-15T05:00:00Z,Protozoa,68042
2019-09-15T05:00:00Z,Pseudo-nitzschia,1766
2019-09-15T05:00:00Z,Pyramimonas longicauda,9931
2019-09-15T05:00:00Z,Rhizosolenia,73
2019-09-15T05:00:00Z,Rhizosolenia delicatula,41865
2019-09-15T05:00:00Z,Skeletonema,128792
2019-09-15T05:00:00Z,square unknown,58900
2019-09-15T05:00:00Z,Strobilidium,176
2019-09-15T05:00:00Z,Strombidium morphotype2,444
2019-09-15T05:00:00Z,Thalassionema,1849
2019-09-15T05:00:00Z,Thalassiosira,1003
2019-09-15T05:00:00Z,Tintinnina,24
2019-09-15T05:00:00Z,unclassified,409117
2019-09-15T05:00:00Z,unknown1,52
2019-09-15T05:00:00Z,unknown2,21013
2019-09-15T05:00:00Z,zooplankton,115
2019-09-22T05:00:00Z,Akashiwo,53
2019-09-22T05:00:00Z,Asterionella glacialis,3343
2019-09-22T05:00:00Z,Bacillaria,194
2019-09-22T05:00:00Z,bad,45
2019-09-22T05:00:00Z,bead,18115
2019-09-22T05:00:00Z,bubble,1
2019-09-22T05:00:00Z,Cerataulina bergonii,46852
2019-09-22T05:00:00Z,Ceratium,11
2019-09-22T05:00:00Z,Chrysochromulina lanceolata,1
2019-09-22T05:00:00Z,Ciliophora,4783
2019-09-22T05:00:00Z,Corethron hystrix,5331
2019-09-22T05:00:00Z,Coscinodiscus,16
2019-09-22T05:00:00Z,Cryptophyta,9179
2019-09-22T05:00:00Z,Cylindrotheca,13702
2019-09-22T05:00:00Z,detritus,2620
2019-09-22T05:00:00Z,Dictyocha,47
2019-09-22T05:00:00Z,Dinobryon,3446
2019-09-22T05:00:00Z,Dinophysis,530
2019-09-22T05:00:00Z,Ditylum brightwellii,5229
2019-09-22T05:00:00Z,Eucampia,6611
2019-09-22T05:00:00Z,Eucampia striata,246
2019-09-22T05:00:00Z,group chaetoceros curly,14085
2019-09-22T05:00:00Z,group chaetoceros single cell,13872
2019-09-22T05:00:00Z,group chaetoceros straight,23716
2019-09-22T05:00:00Z,group pennate,15793
2019-09-22T05:00:00Z,Guinardia blavyana var. blavyana,8752
2019-09-22T05:00:00Z,Gyrodinium,128
2019-09-22T05:00:00Z,Helicopsis,16
2019-09-22T05:00:00Z,Heterocapsa rotundata,13253
2019-09-22T05:00:00Z,Laboea strobila,15
2019-09-22T05:00:00Z,Leptocylindrus,9461
2019-09-22T05:00:00Z,Licmophora,2590
2019-09-22T05:00:00Z,Margalefidinium,8
2019-09-22T05:00:00Z,Mesodinium,127
2019-09-22T05:00:00Z,Odontella,18
2019-09-22T05:00:00Z,Odontella mobiliensis,110
2019-09-22T05:00:00Z,Paralia sulcata,81
2019-09-22T05:00:00Z,Pleurosigma,609
2019-09-22T05:00:00Z,pollen,13
2019-09-22T05:00:00Z,Polykrikos,22
2019-09-22T05:00:00Z,Prorocentrum,770
2019-09-22T05:00:00Z,Protoperidinium,48
2019-09-22T05:00:00Z,Protozoa,56601
2019-09-22T05:00:00Z,Pseudo-nitzschia,1079
2019-09-22T05:00:00Z,Pyramimonas longicauda,11237
2019-09-22T05:00:00Z,Rhizosolenia,45
2019-09-22T05:00:00Z,Rhizosolenia delicatula,14757
2019-09-22T05:00:00Z,Skeletonema,107073
2019-09-22T05:00:00Z,square unknown,52488
2019-09-22T05:00:00Z,Strobilidium,11
2019-09-22T05:00:00Z,Strombidium morphotype2,233
2019-09-22T05:00:00Z,Thalassionema,1702
2019-09-22T05:00:00Z,Thalassiosira,670
2019-09-22T05:00:00Z,Tintinnina,22
2019-09-22T05:00:00Z,unclassified,365719
2019-09-22T05:00:00Z,unknown1,79
2019-09-22T05:00:00Z,unknown2,20093
2019-09-22T05:00:00Z,zooplankton,85
2019-09-29T05:00:00Z,Akashiwo,35
2019-09-29T05:00:00Z,Asterionella glacialis,2538
2019-09-29T05:00:00Z,Bacillaria,67
2019-09-29T05:00:00Z,bad,9
2019-09-29T05:00:00Z,bead,25498
2019-09-29T05:00:00Z,bubble,1
2019-09-29T05:00:00Z,Cerataulina bergonii,3774
2019-09-29T05:00:00Z,Ceratium,24
2019-09-29T05:00:00Z,Chrysochromulina lanceolata,11
2019-09-29T05:00:00Z,Ciliophora,2647
2019-09-29T05:00:00Z,Corethron hystrix,268
2019-09-29T05:00:00Z,Coscinodiscus,25
2019-09-29T05:00:00Z,Cryptophyta,16889
2019-09-29T05:00:00Z,Cylindrotheca,4814
2019-09-29T05:00:00Z,detritus,2050
2019-09-29T05:00:00Z,Dictyocha,32
2019-09-29T05:00:00Z,Dinobryon,1319
2019-09-29T05:00:00Z,Dinophysis,209
2019-09-29T05:00:00Z,Ditylum brightwellii,488
2019-09-29T05:00:00Z,Eucampia,1786
2019-09-29T05:00:00Z,Eucampia striata,238
2019-09-29T05:00:00Z,group chaetoceros curly,5677
2019-09-29T05:00:00Z,group chaetoceros single cell,6107
2019-09-29T05:00:00Z,group chaetoceros straight,7497
2019-09-29T05:00:00Z,group pennate,13335
2019-09-29T05:00:00Z,Guinardia blavyana var. blavyana,1867
2019-09-29T05:00:00Z,Gyrodinium,89
2019-09-29T05:00:00Z,Helicopsis,5
2019-09-29T05:00:00Z,Heterocapsa rotundata,13550
2019-09-29T05:00:00Z,Laboea strobila,82
2019-09-29T05:00:00Z,Leptocylindrus,2362
2019-09-29T05:00:00Z,Licmophora,545
2019-09-29T05:00:00Z,Margalefidinium,16
2019-09-29T05:00:00Z,Mesodinium,284
